Start Time,09/07/2017 11:50,End Time,09/07/2017  17:00:00 PM,,,,,,where are these?,,,,,,,Interval,,,,,
42985.49448,100,1.019745946,23,-0.000354112,-0.02530814,100,-0.02725541,1.003028035,62.1528511,0,98.66837311,-1.25553,0.016042231,-1.25553,1.422731996,1.270668983,-1.288771033,0,2.140000105,1475,30
42985.49449,100,1.019745946,23,-0.000354127,-0.02528576,100,-0.02724153,1.002238035,61.59017944,0,98.66818237,-1.25553,0.01484847,-1.25553,1.422755003,1.273084998,-1.288771033,0,1.970000029,1475,30
42985.4945,100,1.019745946,23,-0.000354142,-0.02526338,100,-0.027227661,1.002122998,61.98118973,0,98.66799927,-1.25553,0.01365471,-1.25553,1.422777057,1.27788794,-1.288771033,0,2.369999886,1475,30
42985.49451,100,1.019745946,23,-0.000354157,-0.02524101,100,-0.02721378,1.002007008,62.37220001,0,98.66782379,-1.25553,0.01246095,-1.25553,1.422799945,1.282691002,-1.288771033,0,2.079999924,1475,30
42985.49453,100,1.019745946,23,-0.000354172,-0.02521863,100,-0.027199909,1.001891971,62.0908699,0,98.66763306,-1.25553,0.01126718,-1.25553,1.422822952,1.283491969,-1.288771033,0,1.899999976,1475,30
42985.49454,100,1.019745946,23,-0.000354187,-0.025196251,100,-0.027186031,1.001777053,61.80952835,0,98.66744232,-1.25553,0.01007342,-1.25553,1.42284596,1.281865001,-1.288771033,0,2.269999981,1475,30
42985.49455,100,1.019745946,23,-0.000354202,-0.025173871,100,-0.027172159,1.001662016,61.80237961,0,98.66725159,-1.25553,0.008879661,-1.25553,1.422868967,1.280238032,-1.288771033,0,2.430000067,1475,30
42985.49456,100,1.019745946,23,-0.000354217,-0.025151489,100,-0.02715829,1.001546979,62.32928085,0,98.66706848,-1.25553,0.007685899,-1.25553,1.422891974,1.278610945,-1.288771033,0,2.049999952,1475,30
42985.49457,100,1.019745946,23,-0.000354232,-0.025129121,100,-0.02714441,1.001430988,62.35789108,0,98.66687775,-1.25553,0.006492137,-1.25553,1.422914982,1.276983976,-1.288771033,0,2.184999943,1475,30
42985.49458,100,1.019745946,23,-0.000354247,-0.025106739,100,-0.02713054,1.001315951,62.03483963,0,98.66668701,-1.25553,0.005298376,-1.25553,1.422937989,1.275357962,-1.288771033,0,2.319999933,1475,30
42985.49459,100,1.019745946,23,-0.000354262,-0.02508436,100,-0.02711666,1.001600981,61.71178055,0,98.66651154,-1.25553,0.004104614,-1.25553,1.422960043,1.273730993,-1.288771987,0,1.909999967,1475,30
42985.49461,100,1.019745946,23,-0.000354277,-0.02506198,100,-0.027102791,1.001886964,62.05987167,0,98.6663208,-1.25553,0.004005432,-1.25553,1.42298305,1.272104025,-1.288771987,0,2.50999999,1475,30
42985.49462,100,1.019745946,23,-0.000354292,-0.0250396,100,-0.02708892,1.002171993,62.40795898,0,98.6661377,-1.25553,0.00390625,-1.25553,1.423006058,1.270477057,-1.288771987,0,2.170000076,1475,30
42985.49463,100,1.019745946,23,-0.000354307,-0.025017221,100,-0.027075039,1.002457023,62.12900925,0,98.66594696,-1.25553,0.003807068,-1.25553,1.423028946,1.266626,-1.288771987,0,2.069999933,1475,30
42985.49464,100,1.019745946,23,-0.000354322,-0.024994841,100,-0.02706117,1.002743006,61.85005951,0,98.66575623,-1.25553,0.003707886,-1.25553,1.423051953,1.262774944,-1.288771987,0,2.059999943,1475,30
42985.49465,100,1.019745946,23,-0.000354337,-0.02497247,100,-0.02704729,1.003028035,61.83098984,0,98.66558075,-1.25553,0.003608704,-1.25553,1.423074961,1.258924007,-1.288771987,0,2.289999962,1475,30
42985.49466,100,1.019745946,23,-0.000354352,-0.024950091,100,-0.02703342,1.002099991,62.26253128,0,98.66539001,-1.25553,0,-1.25553,1.423097968,1.257851958,-1.288771987,0,2.440000057,1475,30
42985.49468,100,1.019745946,23,-0.000354367,-0.024927709,100,-0.02701954,1.001170993,62.32690048,0,98.66520691,-1.25553,0.01242065,-1.25553,1.423120022,1.256780028,-1.288771987,0,2.170000076,1475,30
42985.49469,100,1.019745946,23,-0.000354382,-0.02490533,100,-0.027005671,1.001170993,61.97642899,0,98.6650238,-1.25553,0.01164054,-1.25553,1.423143029,1.258164048,-1.288771987,0,2.24000001,1475,30
42985.4947,100,1.019745946,23,-0.000354397,-0.02488295,100,-0.026991799,1.001170993,61.84051895,0,98.66483307,-1.25553,0.01086044,-1.25553,1.423166037,1.259546995,-1.288771987,0,2.309999943,1475,30
42985.49471,100,1.019745946,23,-0.000354412,-0.02486058,100,-0.026977921,1.001170993,61.9525795,0,98.6639328,-1.25553,0.01008033,-1.25553,1.423189044,1.260931015,-1.288771987,0,2.5,1475,30
42985.49472,100,1.018592,23,-0.000354427,-0.0248382,100,-0.02696405,1.000285983,62.28636932,0,98.66303253,-1.25553,0.009300228,-1.25553,1.423212051,1.263317943,-1.288771987,0,2.220000029,1475,30
42985.49473,100,1.017932057,23,-0.000354442,-0.02481582,100,-0.026950169,1.000244975,62.18862152,0,98.66213226,-1.25553,0.008520124,-1.25553,1.423235059,1.265704989,-1.288771987,0,1.889999986,1475,30
42985.49475,100,1.017856002,23,-0.000354457,-0.02479344,100,-0.0269363,1.00020504,61.68793106,0,98.66123199,-1.25553,0.007740018,-1.25553,1.423257947,1.268090963,-1.288771987,0,1.870000005,1475,30
42985.49476,100,1.017778993,23,-0.000354472,-0.024771061,100,-0.02692242,1.000164032,61.76184082,0,98.66033173,-1.25553,0.006959913,-1.25553,1.423280001,1.27047801,-1.288771987,0,2.329999924,1475,30
42985.49477,100,1.017701983,23,-0.000354487,-0.024748679,100,-0.02690855,1.000123978,62.0479393,0,98.65943146,-1.25553,0.006179808,-1.25553,1.423303008,1.274958014,-1.288771987,0,1.99000001,1475,30
42985.49478,100,1.017626047,23,-0.000354502,-0.024726311,100,-0.026894679,1.00008297,62.33404922,0,98.65853119,-1.25553,0.005399703,-1.25553,1.423326015,1.284260035,-1.288771987,0,2.230000019,1475,30
42985.49479,100,1.017549038,23,-0.000354517,-0.024703929,100,-0.026880801,1.000043035,62.00144958,0,98.65763092,-1.25553,0.004619597,-1.25553,1.423349023,1.293562055,-1.288771987,0,2.049999952,1475,30
42985.4948,100,1.017472982,23,-0.000354532,-0.02468155,100,-0.02686693,1.000002027,61.66884995,0,98.65673828,-1.25553,0.003839492,-1.25553,1.42337203,1.300019026,-1.288771987,0,1.899999976,1475,30
42985.49481,100,1.017395973,23,-0.000354547,-0.02479388,100,-0.026853049,0.999961913,61.94422913,0,98.65583801,-1.25553,0.003059387,-1.25553,1.423395038,1.301542044,-1.288771987,0,2.5,1475,30
42985.49483,100,1.017320037,23,-0.000354562,-0.02490622,100,-0.02683918,0.999921322,62.21960831,0,98.65493774,-1.25553,0.002992357,-1.25553,1.423418045,1.300045013,-1.288771987,0,2.25999999,1475,30
42985.49484,100,1.017243028,23,-0.000354577,-0.02501855,100,-0.026825311,0.99988091,62.25537109,0,98.65403748,-1.25553,0.002925328,-1.25553,1.423441052,1.298547029,-1.288771987,0,2.210000038,1475,30
42985.49485,100,1.017166018,23,-0.000354592,-0.025130879,100,-0.02681143,0.999840319,61.89059067,0,98.65313721,-1.25553,0.002858298,-1.25553,1.423462987,1.295532942,-1.288771987,0,2.380000114,1475,30
42985.49486,100,1.017089963,23,-0.000354607,-0.025243221,100,-0.026797559,0.999799788,61.76660919,0,98.65223694,-1.25553,0.002791268,-1.25553,1.423485994,1.292518973,-1.288771987,0,2.420000076,1475,30
42985.49487,100,1.01718998,23,-0.000354622,-0.02535555,100,-0.026783681,0.999759316,62.15523911,0,98.65133667,-1.25553,0.002724239,-1.25553,1.423509002,1.289505005,-1.288771987,0,1.960000038,1475,30
42985.49488,100,1.017289042,23,-0.000354637,-0.025467889,100,-0.026769809,0.999718785,62.33404922,0,98.6504364,-1.25553,0.002657209,-1.25553,1.423532009,1.286491036,-1.288771987,0,1.970000029,1475,30
42985.4949,100,1.017389059,23,-0.000354652,-0.02558022,100,-0.026755931,0.999678314,61.95972824,0,98.64954376,-1.25553,0.002590179,-1.25553,1.423555017,1.286332011,-1.288771987,0,1.929999948,1475,30
42985.49491,100,1.017488956,23,-0.000354667,-0.02569255,100,-0.02674206,0.999637723,61.58541107,0,98.64864349,-1.25553,0.00252315,-1.25553,1.423578024,1.289855003,-1.288771987,0,2.410000086,1475,30
42985.49492,100,1.017907977,23,-0.000354682,-0.02580489,100,-0.026728179,0.999597192,61.97164917,0,98.64774323,-1.25553,0.00245612,-1.25553,1.423601031,1.296718001,-1.288771987,0,2.119999886,1475,30
42985.49493,100,1.018326998,23,-0.000354697,-0.025917221,100,-0.02671431,0.99955672,62.35789108,0,98.64684296,-1.25553,0.002389091,-1.25553,1.423624039,1.303580999,-1.288772941,0,2.019999981,1475,30
42985.49494,100,1.018746018,23,-0.000354712,-0.026029561,100,-0.026700441,0.999516189,62.21723175,0,98.64594269,-1.25553,0.002322061,-1.25553,1.423645973,1.305789948,-1.288772941,0,2.059999943,1475,30
42985.49495,100,1.019165039,23,-0.000354727,-0.026141889,100,-0.02668656,0.999475718,61.9585495,0,98.64502716,-1.25553,0.002255031,-1.25553,1.423668981,1.312162995,-1.288772941,0,2.059999943,1475,30
42985.49497,100,1.018970966,23,-0.000354742,-0.02625422,100,-0.026672689,0.999435127,61.69985962,0,98.64412689,-1.25553,0.002188002,-1.25553,1.423691988,1.323843002,-1.288772941,0,2.420000076,1475,30
42985.49498,100,1.018777013,23,-0.000354757,-0.02636656,100,-0.026658811,0.999394596,62.21483994,0,98.64322662,-1.25553,0.002120972,-1.25553,1.423714995,1.332658052,-1.288772941,0,2.289999962,1475,30
42985.49499,100,1.018583059,23,-0.000354772,-0.02647889,100,-0.02664494,0.999354124,62.26968002,0,98.64232635,-1.25553,0.002067566,-1.25553,1.423738003,1.334336996,-1.288772941,0,2.210000038,1475,30
42985.495,100,1.018388987,23,-0.000354787,-0.026591221,100,-0.026631059,0.999313593,61.9728508,0,98.64143372,-1.25553,0.00201416,-1.25553,1.42376101,1.327715993,-1.288772941,0,2.25999999,1475,30
42985.49501,100,1.018615007,23,-0.000354802,-0.026703561,100,-0.02661719,1.00088799,61.67601013,0,98.64054108,-1.25553,0.001960754,-1.25553,1.423784018,1.317383051,-1.288772941,0,2.00999999,1475,30
42985.49502,100,1.018841028,23,-0.000354817,-0.026815889,100,-0.026603321,1.000712991,61.85243988,0,98.63964081,-1.25553,0.001916365,-1.25553,1.423807025,1.315243959,-1.288772941,0,2.24000001,1475,30
42985.49503,100,1.019068003,23,-0.000354832,-0.026928229,100,-0.02658944,1.000537992,62.25061035,0,98.63874054,-1.25553,0.001871976,-1.25553,1.423828959,1.313105941,-1.288772941,0,2.019999981,1475,30
42985.49505,100,1.019294024,23,-0.000354847,-0.02704056,100,-0.026575571,1.000362992,62.1528511,0,98.63784027,-1.25553,0.001827586,-1.25553,1.423851967,1.311597943,-1.288772941,0,2.180000067,1475,30
42985.49506,100,1.019520044,23,-0.000354862,-0.0271529,100,-0.02656169,1.000187993,61.80952835,0,98.63694,-1.25553,0.001783197,-1.25553,1.423874974,1.307603955,-1.288772941,0,2.319999933,1475,30
42985.49507,100,1.019745946,23,-0.000354877,-0.02726523,100,-0.026547819,1.000012994,61.78329849,0,98.63603973,-1.25553,0.001738808,-1.25553,1.423897982,1.300832987,-1.288772941,0,2.089999914,1475,30
42985.49508,100,1.018331051,23,-0.000354892,-0.027377561,100,-0.02653395,0.999838412,61.95972824,0,98.63513947,-1.25553,0.001694419,-1.25553,1.423920989,1.294060946,-1.288772941,0,2.089999914,1475,30
42985.49509,100,1.01788795,23,-0.000354907,-0.027489901,100,-0.02652007,0.999663472,62.13616943,0,98.6342392,-1.25553,0.00165003,-1.25553,1.423943996,1.29095304,-1.288772941,0,2.119999886,1475,30
42985.4951,100,1.01809001,23,-0.000354922,-0.027602229,100,-0.0265062,0.999488473,61.90608978,0,98.63333893,-1.25553,0.001605641,-1.25553,1.423967004,1.287843943,-1.288772941,0,2.25999999,1475,30
42985.49512,100,1.01829195,23,-0.000354937,-0.027714569,100,-0.02649232,0.999313593,61.67601013,0,98.63243866,-1.25553,0.001561251,-1.25553,1.423989058,1.284736037,-1.288772941,0,2.430000067,1475,30
42985.49513,100,1.01849401,23,-0.000354952,-0.0278269,100,-0.026478451,1.000982046,61.80475998,0,98.63153839,-1.25553,0.001516862,-1.25553,1.424011946,1.283969045,-1.288772941,0,2.390000105,1475,30
42985.49514,100,1.018695951,23,-0.000354967,-0.02793923,100,-0.02646457,1.000148058,62.21007919,0,98.63063812,-1.25553,0.001472473,-1.25553,1.424034953,1.283203006,-1.288772941,0,2.089999914,1475,30
42985.49515,100,1.01889801,23,-0.000354982,-0.02805157,100,-0.026450699,0.999313593,62.16239166,0,98.62973785,-1.25553,0.001434326,-1.25553,1.424057961,1.282436013,-1.288772941,0,1.950000048,1475,30
42985.49516,100,1.019099951,23,-0.000354997,-0.028163901,100,-0.02643683,0.999313593,61.72130966,0,98.62883759,-1.25553,0.001396179,-1.25553,1.424080968,1.283434987,-1.288772941,0,2.170000076,1475,30
42985.49517,100,1.018973947,23,-0.000355013,-0.028276229,100,-0.02642295,0.999313593,61.70700836,0,98.62793732,-1.25553,0.001358032,-1.25553,1.424103975,1.287052989,-1.288772941,0,2.079999924,1475,30
42985.49519,100,1.018847942,23,-0.000355027,-0.028388569,100,-0.02640908,0.999313593,61.88940048,0,98.62703705,-1.25553,0.001319885,-1.25553,1.424126983,1.290670037,-1.288772941,0,2.089999914,1475,30
42985.4952,100,1.018720984,23,-0.000355042,-0.0285009,100,-0.0263952,0.999313593,62.07178879,0,98.62613678,-1.25553,0.001281738,-1.25553,1.42414999,1.289441943,-1.288772941,0,2.25,1475,30
42985.49521,100,1.01859498,23,-0.000355058,-0.02861324,100,-0.026381331,0.999313593,61.74753952,0,98.62523651,-1.25553,0.001251807,-1.25553,1.424172044,1.284955978,-1.288772941,0,2.319999933,1475,30
42985.49522,100,1.018468976,23,-0.000355073,-0.02872557,100,-0.026367459,0.999313593,61.64023972,0,98.62433624,-1.25553,0.001221877,-1.25553,1.424195051,1.280470014,-1.288772941,0,2.059999943,1475,30
42985.49523,100,1.018563032,23,-0.000355088,-0.028837901,100,-0.026353581,0.999313593,61.89416885,0,98.6234436,-1.25553,0.001191946,-1.25553,1.424218059,1.275984049,-1.288774014,0,2.059999943,1475,30
42985.49524,100,1.018656969,23,-0.000355103,-0.02895024,100,-0.02633971,0.999313593,62.14809036,0,98.62254333,-1.25553,0.001162015,-1.25553,1.424240947,1.271497965,-1.288774014,0,2.119999886,1475,30
42985.49525,100,1.018751979,23,-0.000355118,-0.029062569,100,-0.026325829,0.999313593,62.11708832,0,98.62164307,-1.25553,0.001132085,-1.25553,1.424263954,1.264951944,-1.288774014,0,2.269999981,1475,30
42985.49527,100,1.018846035,23,-0.000355133,-0.029174911,100,-0.02631196,0.999313593,61.72846985,0,98.6207428,-1.25553,0.001102154,-1.25553,1.424286962,1.258406043,-1.288774014,0,2.190000057,1475,30
42985.49528,100,1.018376946,23,-0.000355148,-0.02928724,100,-0.02629808,0.999313593,61.871521,0,98.61984253,-1.25553,0.001072223,-1.25553,1.424309969,1.254024982,-1.288774014,0,2.329999924,1475,30
42985.49529,100,1.017907977,23,-0.000355163,-0.02939957,100,-0.02628421,0.999313593,62.01456833,0,98.61894226,-1.25553,0.001042293,-1.25553,1.424332023,1.254261971,-1.288774014,0,2.380000114,1475,30
42985.4953,100,1.017439008,23,-0.000355178,-0.02951191,100,-0.026270339,0.99783349,62.15761948,0,98.61804199,-1.25553,0.001012362,-1.25553,1.42435503,1.254500031,-1.288774014,0,1.919999957,1475,30
42985.49531,100,1.016968966,23,-0.000355193,-0.02962424,100,-0.026256461,0.997833192,61.9025116,0,98.61714172,-1.25553,0.000982431,-1.25553,1.424378037,1.256597042,-1.288774014,0,2.289999962,1475,30
42985.49532,100,1.016499996,23,-0.000355208,-0.02958837,100,-0.02624259,0.997832894,61.6473999,0,98.61611938,-1.25553,0.000952501,-1.25553,1.424401045,1.25869298,-1.288774014,0,2.329999924,1475,30
42985.49534,100,1.016031027,23,-0.000355223,-0.029552501,100,-0.026228709,0.997832596,62.03126144,0,98.61509705,-1.25553,0.00092257,-1.25553,1.422875047,1.26078999,-1.288774014,0,2.00999999,1475,30
42985.49535,100,1.016031027,23,-0.000355238,-0.029516639,100,-0.02621484,0.997832298,62.05868149,0,98.61406708,-1.25553,0.000892639,-1.25553,1.422875047,1.262886047,-1.288774014,0,2.400000095,1475,30
42985.49536,100,1.016031027,23,-0.000355253,-0.02948077,100,-0.026200971,0.997832,62.08610153,0,98.61305237,-1.25553,0.000865936,-1.25553,1.422875047,1.262614965,-1.288774014,0,2.299999952,1475,30
42985.49537,100,1.016031027,23,-0.000355268,-0.029444899,100,-0.02618709,0.997831702,61.84291077,0,98.61203003,-1.25553,0.000839233,-1.25553,1.422875047,1.262344003,-1.288774014,0,2,1475,30
42985.49538,100,1.016031027,23,-0.000355283,-0.02940903,100,-0.026173219,0.997831285,61.84529114,0,98.61100769,-1.25553,0.000818888,-1.25553,1.422875047,1.26207304,-1.288774014,0,2.200000048,1475,30
42985.49539,100,1.016031027,23,-0.000355298,-0.02937316,100,-0.026159341,0.997830987,62.15761948,0,98.60999298,-1.25553,0.000798543,-1.25553,1.422922969,1.262410998,-1.288774014,0,2.200000048,1475,30
42985.49541,100,1.015977025,23,-0.000355313,-0.0293373,100,-0.026145469,0.997830689,62.07297897,0,98.60897064,-1.25553,0.000778198,-1.25553,1.42297399,1.262748003,-1.288774014,0,2.289999962,1475,30
42985.49542,100,1.015923023,23,-0.000355328,-0.029301429,100,-0.026131591,0.99783051,61.98834991,0,98.6079483,-1.25553,0.000757853,-1.25553,1.423025012,1.263085961,-1.288774014,0,2.029999971,1475,30
42985.49543,100,1.015869975,23,-0.000355343,-0.02926556,100,-0.02611772,0.997830212,61.75231171,0,98.60693359,-1.25553,0.000737508,-1.25553,1.423076034,1.263422966,-1.288774014,0,2.299999952,1475,30
42985.49544,100,1.015815973,23,-0.000355358,-0.029229689,100,-0.026103839,0.997829914,62.03007126,0,98.60590363,-1.25553,0.000717163,-1.25553,1.423127055,1.263761044,-1.288774014,0,2.220000029,1475,30
42985.49545,100,1.015761971,23,-0.000355373,-0.02919382,100,-0.02608997,0.997829616,62.30783081,0,98.60488129,-1.25553,0.000696818,-1.25553,1.423177958,1.264098048,-1.288774014,0,2.039999962,1475,30
42985.49546,100,1.015385032,23,-0.000355388,-0.029157961,100,-0.026076101,0.997829318,62.21245956,0,98.60385895,-1.25553,0.000676473,-1.25553,1.423228979,1.264436007,-1.288774014,0,2.039999962,1475,30
42985.49547,100,1.015007019,23,-0.000355403,-0.02912209,100,-0.02606222,0.99782902,61.88105011,0,98.60283661,-1.25553,0.000656128,-1.25553,1.423280001,1.265367985,-1.288774014,0,2.309999943,1475,30
42985.49549,100,1.01462996,23,-0.000355418,-0.029086219,100,-0.026048349,0.997828722,61.8548317,0,98.60180664,-1.25553,0.000758362,-1.25553,1.423331022,1.266299963,-1.288774014,0,1.970000029,1475,30
42985.4955,100,1.015079975,23,-0.000355433,-0.02905035,100,-0.026034471,0.997828424,62.37696838,0,98.60079193,-1.25553,0.000860596,-1.25553,1.423382998,1.264395952,-1.288774014,0,2.410000086,1475,30
42985.49551,100,1.01552999,23,-0.000355448,-0.029014479,100,-0.0260206,0.997828007,62.24901962,0,98.59976959,-1.25553,0.00096283,-1.25553,1.423434019,1.262491941,-1.288774014,0,2.039999962,1475,30
42985.49552,100,1.014852047,23,-0.000355463,-0.02897861,100,-0.026006719,0.997827709,62.12105942,0,98.59874725,-1.25553,0.001065064,-1.25553,1.423485041,1.261757016,-1.288774014,0,2.339999914,1475,30
42985.49553,100,1.014173031,23,-0.000355478,-0.028942751,100,-0.02599285,0.997827411,61.99311066,0,98.59771729,-1.25553,0.001167297,-1.25553,1.423535943,1.261023045,-1.288774014,0,2.170000076,1475,30
42985.49554,100,1.015012026,23,-0.000355493,-0.02890688,100,-0.025978981,0.997827113,62.25061035,0,98.59670258,-1.25553,0.001269531,-1.25553,1.423586965,1.260288,-1.288774014,0,2.210000038,1475,30
42985.49556,100,1.015851974,23,-0.000355508,-0.028871009,100,-0.0259651,0.997826815,62.50811005,0,98.59568787,-1.25553,0.001371765,-1.25553,1.423637986,1.259554029,-1.288774014,0,2.200000048,1475,30
42985.49557,100,1.016690969,23,-0.000355523,-0.02883514,100,-0.025951231,0.997826517,62.30783081,0,98.59467316,-1.25553,0.001473999,-1.25553,1.422111988,1.262217999,-1.288774014,0,1.860000014,1475,30
42985.49558,100,1.016378999,23,-0.000355538,-0.028799269,100,-0.02593735,0.997826219,62.1075592,0,98.59364319,-1.25553,0.001576233,-1.25553,1.422111988,1.267045975,-1.288774967,0,1.970000029,1475,30
42985.49559,100,1.016067028,23,-0.000355553,-0.02876341,100,-0.025923479,0.998123705,62.06940842,0,98.59262085,-1.25553,0.001678467,-1.25553,1.419965982,1.271875024,-1.288774967,0,2.309999943,1475,30
42985.4956,100,1.016345978,23,-0.000355568,-0.028727541,100,-0.02590961,0.998421192,62.31975174,0,98.59159851,-1.25553,0.00164032,-1.25553,1.420012951,1.276703,-1.288774967,0,2.230000019,1475,30
42985.49561,100,1.016626,23,-0.000355583,-0.02869167,100,-0.02589573,0.998718619,62.24504089,0,98.5905838,-1.25553,0.001602173,-1.25553,1.420060039,1.279549956,-1.288774967,0,2.019999981,1475,30
42985.49563,100,1.01690495,23,-0.000355598,-0.02865286,100,-0.02588186,0.999016106,62.17034149,0,98.5895462,-1.25553,0.001564026,-1.25553,1.420107007,1.277346969,-1.288774967,0,2.380000114,1475,30
42985.49564,100,1.017184019,23,-0.000355613,-0.028614059,100,-0.02586798,0.999313593,62.09563065,0,98.58853149,-1.25553,0.001525879,-1.25553,1.420155048,1.275143981,-1.288774967,0,2.049999952,1475,30
